timestamp,test-class,test-method,time,description,result
2021-09-06 17:47:30.287,acme.testing.manager.task.ManagerTaskCreateServiceTest,createTaskManagerNegativeFinalDate,5708,"[1] id=21, version=1, description=test sample 1, execution_period_initial_date=5/27/22 3:38 PM, execution_period_final_date=4/27/22 3:38 PM, isPrivate=0, title=test sample 1, url=https://www.google.com, workload=0, user_account_id=63",OK
2021-09-06 17:47:47.764,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateTaskManagerNegativeSpam,6702,"[1] id=17, version=1, description=sex sex sex sex sex sex, execution_period_initial_date=4/27/22 3:38 PM, execution_period_final_date=5/27/22 3:38 PM, isPrivate=0, title=sex sex sex sex sex sex, url=https://www.google.com, workload=2, user_account_id=63",OK
2021-09-06 17:47:56.204,acme.testing.manager.task.ManagerTaskUpdateServiceTest,createTaskManagerPositive,8092,"[1] id=10, version=1, description=sample test 1, execution_period_initial_date=4/27/22 3:38 PM, execution_period_final_date=5/27/22 3:38 PM, isPrivate=0, title=sample test 1, url=https://www.google.com, workload=2.0, user_account_id=63",OK
2021-09-06 17:48:03.115,acme.testing.manager.task.ManagerTaskUpdateServiceTest,createTaskManagerNegativeInitialDate,6537,"[1] id=21, version=1, description=test sample 1, execution_period_initial_date=4/27/20 3:38 PM, execution_period_final_date=5/27/21 3:38 PM, isPrivate=0, title=test sample 1, url=https://www.google.com, workload=0, user_account_id=63",OK
2021-09-06 17:48:10.126,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateTaskManagerNegativeFinalDate,6638,"[1] id=21, version=1, description=test sample 1, execution_period_initial_date=5/27/22 3:38 PM, execution_period_final_date=4/27/22 3:38 PM, isPrivate=0, title=test sample 1, url=https://www.google.com, workload=0, user_account_id=63",OK
2021-09-06 17:48:17.09,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateTaskManagerUpperWorkload,6554,"[1] id=17, version=1, description=sample test 1, execution_period_initial_date=4/27/22 4:38 PM, execution_period_final_date=4/27/22 3:38 PM, isPrivate=0, title=sample test 1, url=https://www.google.com, workload=1000, user_account_id=63",OK
2021-09-06 17:48:23.974,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateTaskManagerNegativeWorkload,6556,"[1] id=21, version=1, description=sample test 1, execution_period_initial_date=4/27/22 3:38 PM, execution_period_final_date=5/27/22 3:38 PM, isPrivate=0, title=sample test 1, url=https://www.google.com, workload=-2.0, user_account_id=63",OK
2021-09-06 17:48:38.668,acme.testing.manager.task.ManagerTaskShowServiceTest,showTaskManagerNegativeNonExist,4025,"showTaskManagerNegativeNonExist()",OK
2021-09-06 17:48:45.136,acme.testing.manager.task.ManagerTaskShowServiceTest,showTaskManagerPositive,6105,"[1] id=0, version=1, description=anonymous 2, execution_period_initial_date=4/12/21 10:15 AM, execution_period_final_date=4/21/21 3:30 PM, isPrivate=0, title=anonymous 2, url=https://www.google.com, workload=0, user_account_id=63",OK
2021-09-06 17:48:49.461,acme.testing.manager.task.ManagerTaskShowServiceTest,showTaskManagerNegative,3979,"showTaskManagerNegative()",OK
