timestamp,test-class,test-method,time,description,result
2021-09-08 20:32:03.796,acme.testing.controlCheck.DashboardShowTest,showPositive,34003,"showPositive()",Element 'By.xpath: /html/body/div[2]/div/table[2]/tbody/tr[1]/td[normalize-space(text()) = '50.00']' is expected
2021-09-08 20:32:04.972,acme.testing.controlCheck.DashboardShowTest,showNegative,725,"showNegative()",OK
