timestamp,test-class,test-method,time,description,result
2021-09-07 18:00:15.248,acme.testing.workplan.ManagerWorkplanUpdateServiceTest,updateWorkplanManagerPositive,7997,"[1] id=0, version=1, execution_period_final_date=12/24/22 5:30 PM, execution_period_initial_date=4/11/21 8:15 AM, isPrivate=0, title=Workplan 1, user_account_id=67, workload=504.00",OK
2021-09-07 18:00:21.436,acme.testing.workplan.ManagerWorkplanUpdateServiceTest,updateWorkplanManagerNegativeSpamTitleInvalidDateFormat,5939,"[1] id=0, version=1, execution_period_final_date=12/24/22 5:30 PM, execution_period_initial_date=4/11/21 8:15 AM, isPrivate=0, title=Workplan 1, user_account_id=67, workload=504.00",OK
2021-09-07 18:00:28.945,acme.testing.workplan.ManagerWorkplanUpdateServiceTest,updateWorkplanManagerNegativePrivateTaskPublicWorkplan,7278,"[1] id=5, version=1, execution_period_final_date=7/12/21 4:30 PM, execution_period_initial_date=4/29/21 8:00 AM, isPrivate=0, title=Workplan 13, user_account_id=67, workload=750.00",OK
2021-09-07 18:00:44.382,acme.testing.workplan.ManagerWorkplanCreateServiceTest,createWorkplanManagerPositive,7732,"[1] id=7, version=1, execution_period_final_date=7/12/22 3:30 PM, execution_period_initial_date=5/12/22 10:15 AM, isPrivate=0, title=Test workplan, user_account_id=67, workload=0.00",OK
2021-09-07 18:00:49.689,acme.testing.workplan.ManagerWorkplanCreateServiceTest,createWorkplanManagerNegative,5089,"[1] id=0, version=1, execution_period_final_date=7/12/21 3:30 PM, execution_period_initial_date=8/12/21 10:15 AM, isPrivate=0, title=sex sex sex, user_account_id=19, workload=0.00",OK
2021-09-07 18:01:05.071,acme.testing.workplan.ManagerWorkplanDeleteTaskServiceTest,deleteTaskFromWorkplanManagerPositive,7633,"[1] id=0, version=1, execution_period_final_date=12/24/22 5:30 PM, execution_period_initial_date=4/11/21 8:15 AM, isPrivate=0, title=Workplan 1, user_account_id=67, workload=504.00, workloadDiff=4.00",OK
2021-09-07 18:01:08.724,acme.testing.workplan.ManagerWorkplanDeleteTaskServiceTest,deleteTaskFromWorkplanManagerNegative,3421,"[1] id=0, version=1, execution_period_final_date=12/24/22 5:30 PM, execution_period_initial_date=4/11/21 8:15 AM, isPrivate=0, title=Workplan 1, user_account_id=67, workload=504.00, workloadDiff=4.00",OK
2021-09-07 18:01:21.295,acme.testing.workplan.ManagerWorkplanListServiceTest,listMineWorkplanManagerPositive,4891,"[1] id=0, version=1, execution_period_initial_date=4/11/21 8:15 AM, execution_period_final_date=12/24/22 5:30 PM, isPrivate=0, title=Workplan 1, user_account_id=67, workload=504.00",OK
2021-09-07 18:01:26.447,acme.testing.workplan.ManagerWorkplanListServiceTest,listMineWorkplanManagerPositive,4914,"[2] id=1, version=1, execution_period_initial_date=2/20/21 8:14 AM, execution_period_final_date=5/18/21 5:15 PM, isPrivate=0, title=Workplan 3, user_account_id=67, workload=62.00",OK
2021-09-07 18:01:31.573,acme.testing.workplan.ManagerWorkplanListServiceTest,listMineWorkplanManagerPositive,4858,"[3] id=2, version=1, execution_period_initial_date=1/4/21 8:14 AM, execution_period_final_date=4/21/21 11:15 AM, isPrivate=1, title=Workplan 13, user_account_id=67, workload=750.00",OK
2021-09-07 18:01:36.671,acme.testing.workplan.ManagerWorkplanListServiceTest,listMineWorkplanManagerPositive,4878,"[4] id=3, version=1, execution_period_initial_date=3/14/21 8:00 AM, execution_period_final_date=6/30/21 3:30 PM, isPrivate=1, title=Workplan 11, user_account_id=67, workload=10.00",OK
2021-09-07 18:01:41.919,acme.testing.workplan.ManagerWorkplanListServiceTest,listMineWorkplanManagerPositive,5029,"[5] id=4, version=1, execution_period_initial_date=5/12/21 10:15 AM, execution_period_final_date=12/24/22 5:30 PM, isPrivate=0, title=Workplan 7, user_account_id=67, workload=2.00",OK
2021-09-07 18:01:47.068,acme.testing.workplan.ManagerWorkplanListServiceTest,listMineWorkplanManagerPositive,4913,"[6] id=5, version=1, execution_period_initial_date=1/4/21 8:14 AM, execution_period_final_date=3/22/22 5:32 PM, isPrivate=1, title=Workplan 5, user_account_id=67, workload=0.00",OK
2021-09-07 18:01:52.261,acme.testing.workplan.ManagerWorkplanListServiceTest,listMineWorkplanManagerPositive,4960,"[7] id=6, version=1, execution_period_initial_date=8/12/22 7:00 AM, execution_period_final_date=9/12/22 11:00 AM, isPrivate=1, title=Workplan 9, user_account_id=67, workload=0.00",OK
2021-09-07 18:01:52.746,acme.testing.workplan.ManagerWorkplanListServiceTest,listMineNegative,250,"listMineNegative()",OK
2021-09-07 18:02:02.157,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceExecutionPeriodTest,ListarWorkPlanExecutionPeriod,1673,"[1] id=0, execution_period_final_date=5/26/22 5:27 PM, execution_period_initial_date=4/11/21 8:15 AM, title=Workplan 4, workload=300.50",OK
2021-09-07 18:02:04.594,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceExecutionPeriodTest,ListarWorkPlanExecutionPeriod,2211,"[2] id=3, execution_period_final_date=9/12/22 11:00 AM, execution_period_initial_date=8/12/22 7:00 AM, title=Workplan 9, workload=0.00",OK
2021-09-07 18:02:06.507,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceExecutionPeriodTest,ListarWorkPlanExecutionPeriod,1683,"[3] id=1, execution_period_final_date=9/5/22 7:00 AM, execution_period_initial_date=4/12/21 8:26 AM, title=Workplan 2, workload=30.00",OK
2021-09-07 18:02:08.47,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceExecutionPeriodTest,ListarWorkPlanExecutionPeriod,1720,"[4] id=2, execution_period_final_date=9/6/22 5:00 PM, execution_period_initial_date=4/29/21 8:00 AM, title=Workplan 8, workload=50.50",OK
2021-09-07 18:02:10.403,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceExecutionPeriodTest,ListarWorkPlanExecutionPeriod,1698,"[5] id=4, execution_period_final_date=12/24/22 5:30 PM, execution_period_initial_date=4/11/21 8:15 AM, title=Workplan 1, workload=504.00",OK
2021-09-07 18:02:12.323,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceExecutionPeriodTest,ListarWorkPlanExecutionPeriod,1686,"[6] id=5, execution_period_final_date=12/24/22 5:30 PM, execution_period_initial_date=5/12/21 10:15 AM, title=Workplan 7, workload=2.00",OK
2021-09-07 18:02:21.891,acme.testing.anonymous.workplan.AnonymousWorkplanShowTest,showPositive,1827,"[1] recordIndex=0, execution_period_final_date=12/24/22 5:30 PM, execution_period_initial_date=4/11/21 8:15 AM, title=Workplan 1, workload=504.00",OK
2021-09-07 18:02:24.119,acme.testing.anonymous.workplan.AnonymousWorkplanShowTest,showPositive,1958,"[2] recordIndex=1, execution_period_final_date=5/26/22 5:27 PM, execution_period_initial_date=4/11/21 8:15 AM, title=Workplan 4, workload=300.50",OK
2021-09-07 18:02:26.183,acme.testing.anonymous.workplan.AnonymousWorkplanShowTest,showPositive,1850,"[3] recordIndex=2, execution_period_final_date=9/6/22 5:00 PM, execution_period_initial_date=4/29/21 8:00 AM, title=Workplan 8, workload=50.50",OK
2021-09-07 18:02:28.333,acme.testing.anonymous.workplan.AnonymousWorkplanShowTest,showPositive,1918,"[4] recordIndex=3, execution_period_final_date=9/5/22 7:00 AM, execution_period_initial_date=4/12/21 8:26 AM, title=Workplan 2, workload=30.00",OK
2021-09-07 18:02:30.415,acme.testing.anonymous.workplan.AnonymousWorkplanShowTest,showPositive,1846,"[5] recordIndex=4, execution_period_final_date=12/24/22 5:30 PM, execution_period_initial_date=5/12/21 10:15 AM, title=Workplan 7, workload=2.00",OK
2021-09-07 18:02:32.554,acme.testing.anonymous.workplan.AnonymousWorkplanShowTest,showPositive,1918,"[6] recordIndex=5, execution_period_final_date=9/12/22 11:00 AM, execution_period_initial_date=8/12/22 7:00 AM, title=Workplan 9, workload=0.00",OK
2021-09-07 18:02:33.025,acme.testing.anonymous.workplan.AnonymousWorkplanShowTest,showNegative,250,"[1] id=29",OK
2021-09-07 18:02:33.525,acme.testing.anonymous.workplan.AnonymousWorkplanShowTest,showNegative,258,"[2] id=3479",OK
2021-09-07 18:02:34.024,acme.testing.anonymous.workplan.AnonymousWorkplanShowTest,showNegative,247,"[3] id=54",OK
2021-09-07 18:02:34.47,acme.testing.anonymous.workplan.AnonymousWorkplanShowTest,showNegative,229,"[4] id=55",OK
2021-09-07 18:02:44.022,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceWorkLoadTest,ListarWorkPlanWorkLoad,1675,"[1] id=0, execution_period_final_date=12/24/22 5:30 PM, execution_period_initial_date=4/11/21 8:15 AM, title=Workplan 1, workload=504.00",OK
2021-09-07 18:02:46.497,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceWorkLoadTest,ListarWorkPlanWorkLoad,2237,"[2] id=1, execution_period_final_date=5/26/22 5:27 PM, execution_period_initial_date=4/11/21 8:15 AM, title=Workplan 4, workload=300.50",OK
2021-09-07 18:02:48.447,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceWorkLoadTest,ListarWorkPlanWorkLoad,1693,"[3] id=2, execution_period_final_date=9/6/22 5:00 PM, execution_period_initial_date=4/29/21 8:00 AM, title=Workplan 8, workload=50.50",OK
2021-09-07 18:02:50.447,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceWorkLoadTest,ListarWorkPlanWorkLoad,1756,"[4] id=3, execution_period_final_date=9/5/22 7:00 AM, execution_period_initial_date=4/12/21 8:26 AM, title=Workplan 2, workload=30.00",OK
2021-09-07 18:02:52.411,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceWorkLoadTest,ListarWorkPlanWorkLoad,1716,"[5] id=4, execution_period_final_date=12/24/22 5:30 PM, execution_period_initial_date=5/12/21 10:15 AM, title=Workplan 7, workload=2.00",OK
2021-09-07 18:02:54.389,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceWorkLoadTest,ListarWorkPlanWorkLoad,1712,"[6] id=5, execution_period_final_date=9/12/22 11:00 AM, execution_period_initial_date=8/12/22 7:00 AM, title=Workplan 9, workload=0.00",OK
2021-09-07 18:03:06.89,acme.testing.authenticated.task.AuthenticatedListTaskTest,listMineTaskAuthenticatedPositive,4655,"[1] id=0, version=1, description=anonymous, execution_period_initial_date=4/21/21 3:30 PM, execution_period_final_date=4/12/21 10:15 AM, isPrivate=0, title=anonymous 1, url=https://github.com/serrojjim/dp2-june-16, workload=24.0, user_account_id=63",OK
2021-09-07 18:03:11.821,acme.testing.authenticated.task.AuthenticatedListTaskTest,listMineTaskAuthenticatedPositive,4670,"[2] id=1, version=1, description=anonymous, execution_period_initial_date=4/21/21 3:30 PM, execution_period_final_date=4/12/21 10:15 AM, isPrivate=0, title=anonymous 2, url=https://github.com/serrojjim/dp2-june-16.com, workload=4.0, user_account_id=63",OK
2021-09-07 18:03:23.294,acme.testing.authenticated.task.AuthenticatedTaskShowServiceTest,showTaskAuthenticatedNegativeNonFinished,3517,"showTaskAuthenticatedNegativeNonFinished()",OK
2021-09-07 18:03:29.317,acme.testing.authenticated.task.AuthenticatedTaskShowServiceTest,ShowTaskAuthenticatedPositive,5758,"[1] id=0, version=1, description=anonymous, execution_period_final_date=4/21/21 3:30 PM, execution_period_initial_date=4/12/21 10:15 AM, isPrivate=0, title=anonymous 1, url=https://github.com/serrojjim/dp2-june-16, workload=24.0, user_account_id=63",OK
2021-09-07 18:03:35.316,acme.testing.authenticated.task.AuthenticatedTaskShowServiceTest,ShowTaskAuthenticatedPositive,5778,"[2] id=1, version=1, description=anonymous, execution_period_final_date=4/21/21 3:30 PM, execution_period_initial_date=4/12/21 10:15 AM, isPrivate=0, title=anonymous 2, url=https://github.com/serrojjim/dp2-june-16.com, workload=4.0, user_account_id=63",OK
2021-09-07 18:03:39.006,acme.testing.authenticated.task.AuthenticatedTaskShowServiceTest,showTaskAuthenticatedNegativeNonExist,3458,"showTaskAuthenticatedNegativeNonExist()",OK
2021-09-07 18:03:52.308,acme.testing.manager.task.ManagerTaskDeleteServiceTest,deleteTaskPositive,5488,"[1] id=0, version=1, description=sample test 1, execution_period_initial_date=4/27/21 3:38 PM, execution_period_final_date=5/27/21 3:38 PM, isPrivate=0, title=sample test 1, url=https://www.google.com, workload=2.0, user_account_id=63",OK
2021-09-07 18:03:56.055,acme.testing.manager.task.ManagerTaskDeleteServiceTest,showWorkplanmanagerNegativeNonExist,3498,"showWorkplanmanagerNegativeNonExist()",OK
2021-09-07 18:03:59.767,acme.testing.manager.task.ManagerTaskDeleteServiceTest,showWorkplanmanagerNegative,3476,"showWorkplanmanagerNegative()",OK
2021-09-07 18:04:12.201,acme.testing.manager.task.ManagerTaskListServiceTest,listMineTaskManagerPositive,4716,"[1] id=0, version=1, description=anonymous, execution_period_initial_date=4/21/21 3:30 PM, execution_period_final_date=4/12/21 10:15 AM, isPrivate=0, title=anonymous 2, url=https://github.com/serrojjim/dp2-june-16.com, workload=4.0, user_account_id=21",OK
2021-09-07 18:04:17.189,acme.testing.manager.task.ManagerTaskListServiceTest,listMineTaskManagerPositive,4704,"[2] id=1, version=1, description=Deploy our App in clevercloud, execution_period_initial_date=5/17/21 3:15 PM, execution_period_final_date=5/17/21 10:15 AM, isPrivate=0, title=Deploy App, url=https://www.clevercloud.com, workload=2.0, user_account_id=69",OK
2021-09-07 18:04:30.482,acme.testing.manager.task.ManagerTaskCreateServiceTest,createTaskManagerNegativeUpperWorkload,5536,"[1] id=17, version=1, description=sample test 1, execution_period_initial_date=4/27/22 4:38 PM, execution_period_final_date=4/27/22 3:38 PM, isPrivate=0, title=sample test 1, url=https://www.google.com, workload=1000, user_account_id=63",OK
2021-09-07 18:04:36.148,acme.testing.manager.task.ManagerTaskCreateServiceTest,createTaskManagerNegativeWorkload,5396,"[1] id=21, version=1, description=sample test 1, execution_period_initial_date=4/27/22 3:38 PM, execution_period_final_date=5/27/22 3:38 PM, isPrivate=0, title=sample test 1, url=https://www.google.com, workload=-2.0, user_account_id=63",OK
2021-09-07 18:04:44.305,acme.testing.manager.task.ManagerTaskCreateServiceTest,createTaskManagerPositive,7924,"[1] id=10, version=1, description=sample test 1, execution_period_initial_date=4/27/22 3:38 PM, execution_period_final_date=5/27/22 3:38 PM, isPrivate=0, title=sample test 1, url=https://www.google.com, workload=2.0, user_account_id=63",OK
2021-09-07 18:04:50.015,acme.testing.manager.task.ManagerTaskCreateServiceTest,createTaskManagerNegativeSpam,5477,"[1] id=17, version=1, description=sex sex sex sex sex sex, execution_period_initial_date=4/27/22 3:38 PM, execution_period_final_date=5/27/22 3:38 PM, isPrivate=0, title=sex sex sex sex sex sex, url=https://www.google.com, workload=2, user_account_id=63",OK
2021-09-07 18:04:55.662,acme.testing.manager.task.ManagerTaskCreateServiceTest,createTaskManagerNegativeInitialDate,5413,"[1] id=21, version=1, description=test sample 1, execution_period_initial_date=4/27/20 3:38 PM, execution_period_final_date=5/27/21 3:38 PM, isPrivate=0, title=test sample 1, url=https://www.google.com, workload=0, user_account_id=63",OK
2021-09-07 18:05:01.421,acme.testing.manager.task.ManagerTaskCreateServiceTest,createTaskManagerNegativeFinalDate,5503,"[1] id=21, version=1, description=test sample 1, execution_period_initial_date=5/27/22 3:38 PM, execution_period_final_date=4/27/22 3:38 PM, isPrivate=0, title=test sample 1, url=https://www.google.com, workload=0, user_account_id=63",OK
2021-09-07 18:05:15.531,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateTaskManagerNegativeSpam,6242,"[1] id=17, version=1, description=sex sex sex sex sex sex, execution_period_initial_date=4/27/22 3:38 PM, execution_period_final_date=5/27/22 3:38 PM, isPrivate=0, title=sex sex sex sex sex sex, url=https://www.google.com, workload=2, user_account_id=63",OK
2021-09-07 18:05:22.998,acme.testing.manager.task.ManagerTaskUpdateServiceTest,createTaskManagerPositive,7236,"[1] id=10, version=1, description=sample test 1, execution_period_initial_date=4/27/22 3:38 PM, execution_period_final_date=5/27/22 3:38 PM, isPrivate=0, title=sample test 1, url=https://www.google.com, workload=2.0, user_account_id=63",OK
2021-09-07 18:05:29.407,acme.testing.manager.task.ManagerTaskUpdateServiceTest,createTaskManagerNegativeInitialDate,6187,"[1] id=21, version=1, description=test sample 1, execution_period_initial_date=4/27/20 3:38 PM, execution_period_final_date=5/27/21 3:38 PM, isPrivate=0, title=test sample 1, url=https://www.google.com, workload=0, user_account_id=63",OK
2021-09-07 18:05:35.837,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateTaskManagerNegativeFinalDate,6203,"[1] id=21, version=1, description=test sample 1, execution_period_initial_date=5/27/22 3:38 PM, execution_period_final_date=4/27/22 3:38 PM, isPrivate=0, title=test sample 1, url=https://www.google.com, workload=0, user_account_id=63",OK
2021-09-07 18:05:42.291,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateTaskManagerUpperWorkload,6202,"[1] id=17, version=1, description=sample test 1, execution_period_initial_date=4/27/22 4:38 PM, execution_period_final_date=4/27/22 3:38 PM, isPrivate=0, title=sample test 1, url=https://www.google.com, workload=1000, user_account_id=63",OK
2021-09-07 18:05:48.836,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateTaskManagerNegativeWorkload,6308,"[1] id=21, version=1, description=sample test 1, execution_period_initial_date=4/27/22 3:38 PM, execution_period_final_date=5/27/22 3:38 PM, isPrivate=0, title=sample test 1, url=https://www.google.com, workload=-2.0, user_account_id=63",OK
2021-09-07 18:06:00.16,acme.testing.manager.task.ManagerTaskShowServiceTest,showTaskManagerNegativeNonExist,3499,"showTaskManagerNegativeNonExist()",OK
2021-09-07 18:06:06.106,acme.testing.manager.task.ManagerTaskShowServiceTest,showTaskManagerPositive,5667,"[1] id=0, version=1, description=anonymous 2, execution_period_initial_date=4/12/21 10:15 AM, execution_period_final_date=4/21/21 3:30 PM, isPrivate=0, title=anonymous 2, url=https://www.google.com, workload=0, user_account_id=63",OK
2021-09-07 18:06:09.792,acme.testing.manager.task.ManagerTaskShowServiceTest,showTaskManagerNegative,3465,"showTaskManagerNegative()",OK
2021-09-07 18:06:19.229,acme.testing.anonymous.shout.AnonymousShoutListTest,listRecentShoutsByMoment,1666,"[1] recordIndex=5, author=Miguel Ángel Valverde, link=http://ejemplo2.com, moment=2021/08/15 10:38, title=I'm the master of my Team!",OK
2021-09-07 18:06:21.228,acme.testing.anonymous.shout.AnonymousShoutListTest,listRecentShoutsByMoment,1683,"[2] recordIndex=3, author=Miguel Ángel, link=http://ejemplo7.com, moment=2021/08/16 10:35, title=I'm the best developer!",OK
2021-09-07 18:06:23.176,acme.testing.anonymous.shout.AnonymousShoutListTest,listRecentShoutsByMoment,1693,"[3] recordIndex=6, author=Antonio Campuzano, link=http://ejemplo1.com, moment=2021/08/15 10:15, title=I'm the creator!",OK
2021-09-07 18:06:25.165,acme.testing.anonymous.shout.AnonymousShoutListTest,listRecentShoutsByMoment,1734,"[4] recordIndex=4, author=Ale Ruiz, link=null, moment=2021/08/16 09:49, title=I'm developer!",OK
2021-09-07 18:06:27.093,acme.testing.anonymous.shout.AnonymousShoutListTest,listRecentShoutsByMoment,1674,"[5] recordIndex=7, author=John Doe, link=null, moment=2021/08/15 09:39, title=I'm developer!",OK
2021-09-07 18:06:29.043,acme.testing.anonymous.shout.AnonymousShoutListTest,listRecentShoutsByMoment,1720,"[6] recordIndex=8, author=Diego Plaza, link=http://ejemplo3.com, moment=2021/08/15 02:48, title=I'm developer!",OK
2021-09-07 18:06:30.981,acme.testing.anonymous.shout.AnonymousShoutListTest,listRecentShoutsByMoment,1684,"[7] recordIndex=1, author=Emote-man, link=null, moment=2021/08/21 10:29, title=;) :) -_-",OK
2021-09-07 18:06:32.912,acme.testing.anonymous.shout.AnonymousShoutListTest,listRecentShoutsByMoment,1705,"[8] recordIndex=0, author=Pedro, link=null, moment=2021/08/29 14:36, title=I'm not a developer!",OK
2021-09-07 18:06:34.845,acme.testing.anonymous.shout.AnonymousShoutListTest,listRecentShoutsByMoment,1676,"[9] recordIndex=9, author=John Jonhns, link=http://ejemplo5.com, moment=2021/08/10 13:19, title=I'm an alien",OK
2021-09-07 18:06:36.855,acme.testing.anonymous.shout.AnonymousShoutListTest,listRecentShoutsByMoment,1722,"[10] recordIndex=2, author=Mariano, link=http://ejemplo8.com, moment=2021/08/17 05:42, title=I'm here! :)",OK
2021-09-07 18:06:48.483,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3319,"[1] author=Lucia Nieto, text=¡soy una super programadora!, link=http://lucianieto.org",OK
2021-09-07 18:06:52.069,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3323,"[2] author=Jose Luis Garcia, text=¡me encanta el software!, link=null",OK
2021-09-07 18:06:55.674,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3361,"[3] author=Antonio Buendia, text=Diseño y pruebas es mi asignatura favorita, link=http://antonio.org",OK
2021-09-07 18:06:59.152,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3232,"[4] author=Manuela Gomez, text=soy analista, link=null",OK
2021-09-07 18:07:02.75,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3347,"[5] author=Joaquin Neva, text=¡Soy manager desde hace 10 años!, link=null",OK
2021-09-07 18:07:06.268,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3286,"[6] author=Francisco Lopez, text=Mi pasión es la mezcla software-hardware, link=null",OK
2021-09-07 18:07:08.364,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1866,"[1] author=sex sex sex, text=sex sex sex, link=http://lucianieto.org",OK
2021-09-07 18:07:10.454,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1849,"[2] author=Jose Luis Garcia, text=null, link=null",OK
2021-09-07 18:07:12.507,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1803,"[3] author=, text=Diseño y pruebas es mi asignatura favorita, link=http://antonio.org",OK
2021-09-07 18:07:14.578,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1820,"[4] author=millón de dolares, text=soy analista, link=null",OK
2021-09-07 18:07:16.591,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1791,"[5] author=Joaquin Neva, text=sex sex sex, link=null",OK
2021-09-07 18:07:18.712,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1836,"[6] author=Francisco Lopez, text=Mi pasión es la mezcla software-hardware, link=hhtp",OK
2021-09-07 18:07:30.276,acme.testing.authenticated.manager.ManagerButtonTest,ManagerButton,3743,"ManagerButton()",OK
2021-09-07 18:07:40.116,acme.testing.anonymous.task.AnonymousTaskTest,listMineTaskAnonymousPositive,1433,"[1] id=0, version=1, description=sample description, execution_period_final_date=11/30/21 3:30 PM, execution_period_initial_date=9/5/21 10:15 AM, isPrivate=0, title=sample test 1, url=https://github.com/serrojjim/dp2-june-16, workload=2.0, user_account_id=63",OK
2021-09-07 18:07:41.91,acme.testing.anonymous.task.AnonymousTaskTest,listMineTaskAnonymousPositive,1497,"[2] id=1, version=1, description=sample description, execution_period_final_date=11/30/21 3:30 PM, execution_period_initial_date=9/5/21 10:15 AM, isPrivate=0, title=sample task 2, url=https://github.com/serrojjim/dp2-june-16.com, workload=2.0, user_account_id=63",OK
2021-09-07 18:07:50.099,acme.testing.anonymous.task.AnonymousTaskShowServiceTest,showTaskAnonymousNegativeNonExist,286,"showTaskAnonymousNegativeNonExist()",OK
2021-09-07 18:07:52.847,acme.testing.anonymous.task.AnonymousTaskShowServiceTest,ShowTaskAnonymousPositive,2516,"[1] id=0, version=1, description=sample description, execution_period_final_date=11/30/21 3:30 PM, execution_period_initial_date=9/5/21 10:15 AM, isPrivate=0, title=sample test 1, url=https://github.com/serrojjim/dp2-june-16, workload=2.0, user_account_id=63",OK
2021-09-07 18:07:55.623,acme.testing.anonymous.task.AnonymousTaskShowServiceTest,ShowTaskAnonymousPositive,2532,"[2] id=1, version=1, description=sample description, execution_period_final_date=11/30/21 3:30 PM, execution_period_initial_date=9/5/21 10:15 AM, isPrivate=0, title=sample task 2, url=https://github.com/serrojjim/dp2-june-16.com, workload=2.0, user_account_id=63",OK
2021-09-07 18:07:56.16,acme.testing.anonymous.task.AnonymousTaskShowServiceTest,showTaskAnonymousNegativeFinished,279,"showTaskAnonymousNegativeFinished()",OK
2021-09-07 18:08:08.925,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,4952,"[1] threshold=0.10",OK
2021-09-07 18:08:14.034,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,4869,"[2] threshold=0.70",OK
2021-09-07 18:08:19.151,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,4882,"[3] threshold=0.99",OK
2021-09-07 18:08:24.283,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,4914,"[4] threshold=0.01",OK
2021-09-07 18:08:29.294,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,4781,"[5] threshold=0.50",OK
2021-09-07 18:08:34.357,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,4799,"[6] threshold=0.20",OK
2021-09-07 18:08:39.331,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,4724,"[1] threshold=2",OK
2021-09-07 18:08:44.438,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,4859,"[2] threshold=3.1",OK
