timestamp,simple-path,time
2021-09-06 17:58:31.43,/master/welcome,506
2021-09-06 17:58:31.847,/master/welcome,339
2021-09-06 17:58:32.598,/master/sign-in,594
2021-09-06 17:58:33.931,/master/welcome,604
