timestamp,test-class,test-method,time,description,result
2021-09-06 18:29:56.929,acme.testing.workplan.ManagerWorkplanUpdateServiceTest,updateWorkplanManagerNegativePrivateTaskPublicWorkplan,7232,"[1] id=5, version=1, execution_period_final_date=7/12/21 4:30 PM, execution_period_initial_date=4/29/21 8:00 AM, isPrivate=0, title=Workplan 13, user_account_id=67, workload=750.00",OK
2021-09-06 18:30:12.476,acme.testing.workplan.ManagerWorkplanCreateServiceTest,createWorkplanManagerPositive,7774,"[1] id=7, version=1, execution_period_final_date=7/12/22 3:30 PM, execution_period_initial_date=5/12/22 10:15 AM, isPrivate=0, title=Test workplan, user_account_id=67, workload=0.00",OK
2021-09-06 18:30:17.749,acme.testing.workplan.ManagerWorkplanCreateServiceTest,createWorkplanManagerNegative,5030,"[1] id=0, version=1, execution_period_final_date=7/12/21 3:30 PM, execution_period_initial_date=8/12/21 10:15 AM, isPrivate=0, title=sex sex sex, user_account_id=19, workload=0.00",OK
2021-09-06 18:30:33.182,acme.testing.workplan.ManagerWorkplanDeleteTaskServiceTest,deleteTaskFromWorkplanManagerPositive,7613,"[1] id=0, version=1, execution_period_final_date=12/24/22 5:30 PM, execution_period_initial_date=4/11/21 8:15 AM, isPrivate=0, title=Workplan 1, user_account_id=67, workload=504.00, workloadDiff=4.00",OK
2021-09-06 18:30:36.955,acme.testing.workplan.ManagerWorkplanDeleteTaskServiceTest,deleteTaskFromWorkplanManagerNegative,3506,"[1] id=0, version=1, execution_period_final_date=12/24/22 5:30 PM, execution_period_initial_date=4/11/21 8:15 AM, isPrivate=0, title=Workplan 1, user_account_id=67, workload=504.00, workloadDiff=4.00",OK
2021-09-06 18:30:49.777,acme.testing.workplan.ManagerWorkplanListServiceTest,listMineWorkplanManagerPositive,4947,"[1] id=0, version=1, execution_period_initial_date=4/11/21 8:15 AM, execution_period_final_date=12/24/22 5:30 PM, isPrivate=0, title=Workplan 1, user_account_id=67, workload=504.00",OK
2021-09-06 18:30:54.964,acme.testing.workplan.ManagerWorkplanListServiceTest,listMineWorkplanManagerPositive,4938,"[2] id=1, version=1, execution_period_initial_date=2/20/21 8:14 AM, execution_period_final_date=5/18/21 5:15 PM, isPrivate=0, title=Workplan 3, user_account_id=67, workload=62.00",OK
2021-09-06 18:31:00.152,acme.testing.workplan.ManagerWorkplanListServiceTest,listMineWorkplanManagerPositive,4921,"[3] id=2, version=1, execution_period_initial_date=1/4/21 8:14 AM, execution_period_final_date=4/21/21 11:15 AM, isPrivate=1, title=Workplan 13, user_account_id=67, workload=750.00",OK
2021-09-06 18:31:05.311,acme.testing.workplan.ManagerWorkplanListServiceTest,listMineWorkplanManagerPositive,4894,"[4] id=3, version=1, execution_period_initial_date=3/14/21 8:00 AM, execution_period_final_date=6/30/21 3:30 PM, isPrivate=1, title=Workplan 11, user_account_id=67, workload=10.00",OK
2021-09-06 18:31:10.482,acme.testing.workplan.ManagerWorkplanListServiceTest,listMineWorkplanManagerPositive,4898,"[5] id=4, version=1, execution_period_initial_date=5/12/21 10:15 AM, execution_period_final_date=12/24/22 5:30 PM, isPrivate=0, title=Workplan 7, user_account_id=67, workload=2.00",OK
2021-09-06 18:31:15.572,acme.testing.workplan.ManagerWorkplanListServiceTest,listMineWorkplanManagerPositive,4853,"[6] id=5, version=1, execution_period_initial_date=1/4/21 8:14 AM, execution_period_final_date=3/22/22 5:32 PM, isPrivate=1, title=Workplan 5, user_account_id=67, workload=0.00",OK
2021-09-06 18:31:19.544,acme.testing.workplan.ManagerWorkplanListServiceTest,listMineWorkplanManagerPositive,3725,"[7] id=6, version=1, execution_period_initial_date=6/12/22 11:00 AM, execution_period_final_date=8/12/22 7:00 AM, isPrivate=1, title=Workplan 9, user_account_id=67, workload=0.00",Expected value '6/12/22 11:00 AM' in attribute 2 of record 6, but found '9/12/22 11:00 AM'
2021-09-06 18:31:20.058,acme.testing.workplan.ManagerWorkplanListServiceTest,listMineNegative,278,"listMineNegative()",OK
2021-09-06 18:31:29.657,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceExecutionPeriodTest,ListarWorkPlanExecutionPeriod,1664,"[1] id=0, execution_period_final_date=5/26/22 5:27 PM, execution_period_initial_date=4/11/21 8:15 AM, title=Workplan 4, workload=300.50",OK
2021-09-06 18:31:31.531,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceExecutionPeriodTest,ListarWorkPlanExecutionPeriod,1570,"[2] id=1, execution_period_final_date=8/12/22 7:00 AM, execution_period_initial_date=6/12/22 11:00 AM, title=Workplan 9, workload=0.00",Expected value '6/12/22 11:00 AM' in attribute 2 of record 1, but found '9/12/22 11:00 AM'
2021-09-06 18:31:33.451,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceExecutionPeriodTest,ListarWorkPlanExecutionPeriod,1681,"[3] id=2, execution_period_final_date=9/5/22 7:00 AM, execution_period_initial_date=4/12/21 8:26 AM, title=Workplan 2, workload=30.00",OK
2021-09-06 18:31:35.38,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceExecutionPeriodTest,ListarWorkPlanExecutionPeriod,1687,"[4] id=3, execution_period_final_date=9/6/22 5:00 PM, execution_period_initial_date=4/29/21 8:00 AM, title=Workplan 8, workload=50.50",OK
2021-09-06 18:31:37.252,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceExecutionPeriodTest,ListarWorkPlanExecutionPeriod,1645,"[5] id=4, execution_period_final_date=12/24/22 5:30 PM, execution_period_initial_date=4/11/21 8:15 AM, title=Workplan 1, workload=504.00",OK
2021-09-06 18:31:39.213,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceExecutionPeriodTest,ListarWorkPlanExecutionPeriod,1721,"[6] id=5, execution_period_final_date=12/24/22 5:30 PM, execution_period_initial_date=5/12/21 10:15 AM, title=Workplan 7, workload=2.00",OK
2021-09-06 18:31:49.526,acme.testing.anonymous.workplan.AnonymousWorkplanShowTest,showPositive,2452,"[1] recordIndex=0, execution_period_final_date=12/24/22 5:30 PM, execution_period_initial_date=4/11/21 8:15 AM, title=Workplan 1, workload=504.00",OK
2021-09-06 18:31:51.659,acme.testing.anonymous.workplan.AnonymousWorkplanShowTest,showPositive,1850,"[2] recordIndex=1, execution_period_final_date=5/26/22 5:27 PM, execution_period_initial_date=4/11/21 8:15 AM, title=Workplan 4, workload=300.50",OK
2021-09-06 18:31:53.827,acme.testing.anonymous.workplan.AnonymousWorkplanShowTest,showPositive,1881,"[3] recordIndex=2, execution_period_final_date=9/6/22 5:00 PM, execution_period_initial_date=4/29/21 8:00 AM, title=Workplan 8, workload=50.50",OK
2021-09-06 18:31:55.953,acme.testing.anonymous.workplan.AnonymousWorkplanShowTest,showPositive,1876,"[4] recordIndex=3, execution_period_final_date=9/5/22 7:00 AM, execution_period_initial_date=4/12/21 8:26 AM, title=Workplan 2, workload=30.00",OK
2021-09-06 18:31:58.038,acme.testing.anonymous.workplan.AnonymousWorkplanShowTest,showPositive,1820,"[5] recordIndex=4, execution_period_final_date=12/24/22 5:30 PM, execution_period_initial_date=5/12/21 10:15 AM, title=Workplan 7, workload=2.00",OK
2021-09-06 18:32:00.076,acme.testing.anonymous.workplan.AnonymousWorkplanShowTest,showPositive,1765,"[6] recordIndex=5, execution_period_final_date=8/12/22 7:00 AM, execution_period_initial_date=6/12/22 11:00 AM, title=Workplan 9, workload=0.00",Expected value '6/12/22 11:00 AM' in input box 'executionPeriod.initialDate', but '9/12/22 11:00 AM' was found
2021-09-06 18:32:00.622,acme.testing.anonymous.workplan.AnonymousWorkplanShowTest,showNegative,297,"[1] id=29",OK
2021-09-06 18:32:01.178,acme.testing.anonymous.workplan.AnonymousWorkplanShowTest,showNegative,306,"[2] id=3479",OK
2021-09-06 18:32:01.683,acme.testing.anonymous.workplan.AnonymousWorkplanShowTest,showNegative,248,"[3] id=54",OK
2021-09-06 18:32:02.204,acme.testing.anonymous.workplan.AnonymousWorkplanShowTest,showNegative,280,"[4] id=55",OK
2021-09-06 18:32:11.871,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceWorkLoadTest,ListarWorkPlanWorkLoad,1694,"[1] id=0, execution_period_final_date=12/24/22 5:30 PM, execution_period_initial_date=4/11/21 8:15 AM, title=Workplan 1, workload=504.00",OK
2021-09-06 18:32:13.874,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceWorkLoadTest,ListarWorkPlanWorkLoad,1727,"[2] id=1, execution_period_final_date=5/26/22 5:27 PM, execution_period_initial_date=4/11/21 8:15 AM, title=Workplan 4, workload=300.50",OK
2021-09-06 18:32:15.806,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceWorkLoadTest,ListarWorkPlanWorkLoad,1685,"[3] id=2, execution_period_final_date=9/6/22 5:00 PM, execution_period_initial_date=4/29/21 8:00 AM, title=Workplan 8, workload=50.50",OK
2021-09-06 18:32:17.775,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceWorkLoadTest,ListarWorkPlanWorkLoad,1700,"[4] id=3, execution_period_final_date=9/5/22 7:00 AM, execution_period_initial_date=4/12/21 8:26 AM, title=Workplan 2, workload=30.00",OK
2021-09-06 18:32:19.703,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceWorkLoadTest,ListarWorkPlanWorkLoad,1671,"[5] id=4, execution_period_final_date=12/24/22 5:30 PM, execution_period_initial_date=5/12/21 10:15 AM, title=Workplan 7, workload=2.00",OK
2021-09-06 18:32:21.438,acme.testing.anonymous.workplan.AnonymousWorkPlanListServiceWorkLoadTest,ListarWorkPlanWorkLoad,1477,"[6] id=5, execution_period_final_date=8/12/22 7:00 AM, execution_period_initial_date=6/12/22 11:00 AM, title=Workplan 9, workload=0.00",Expected value '6/12/22 11:00 AM' in attribute 2 of record 5, but found '9/12/22 11:00 AM'
2021-09-06 18:32:33.956,acme.testing.authenticated.task.AuthenticatedListTaskTest,listMineTaskAuthenticatedPositive,4726,"[1] id=0, version=1, description=anonymous, execution_period_initial_date=4/21/21 3:30 PM, execution_period_final_date=4/12/21 10:15 AM, isPrivate=0, title=anonymous 1, url=https://github.com/serrojjim/dp2-june-16, workload=24.0, user_account_id=63",OK
2021-09-06 18:32:38.855,acme.testing.authenticated.task.AuthenticatedListTaskTest,listMineTaskAuthenticatedPositive,4649,"[2] id=1, version=1, description=anonymous, execution_period_initial_date=4/21/21 3:30 PM, execution_period_final_date=4/12/21 10:15 AM, isPrivate=0, title=anonymous 2, url=https://github.com/serrojjim/dp2-june-16.com, workload=4.0, user_account_id=63",OK
2021-09-06 18:32:51.31,acme.testing.authenticated.task.AuthenticatedTaskShowServiceTest,showTaskAuthenticatedNegativeNonFinished,4036,"showTaskAuthenticatedNegativeNonFinished()",OK
2021-09-06 18:32:57.246,acme.testing.authenticated.task.AuthenticatedTaskShowServiceTest,ShowTaskAuthenticatedPositive,5686,"[1] id=0, version=1, description=anonymous, execution_period_final_date=4/21/21 3:30 PM, execution_period_initial_date=4/12/21 10:15 AM, isPrivate=0, title=anonymous 1, url=https://github.com/serrojjim/dp2-june-16, workload=24.0, user_account_id=63",OK
2021-09-06 18:33:03.232,acme.testing.authenticated.task.AuthenticatedTaskShowServiceTest,ShowTaskAuthenticatedPositive,5735,"[2] id=1, version=1, description=anonymous, execution_period_final_date=4/21/21 3:30 PM, execution_period_initial_date=4/12/21 10:15 AM, isPrivate=0, title=anonymous 2, url=https://github.com/serrojjim/dp2-june-16.com, workload=4.0, user_account_id=63",OK
2021-09-06 18:33:06.926,acme.testing.authenticated.task.AuthenticatedTaskShowServiceTest,showTaskAuthenticatedNegativeNonExist,3462,"showTaskAuthenticatedNegativeNonExist()",OK
2021-09-06 18:33:20.24,acme.testing.manager.task.ManagerTaskDeleteServiceTest,deleteTaskPositive,5464,"[1] id=0, version=1, description=sample test 1, execution_period_initial_date=4/27/21 3:38 PM, execution_period_final_date=5/27/21 3:38 PM, isPrivate=0, title=sample test 1, url=https://www.google.com, workload=2.0, user_account_id=63",OK
2021-09-06 18:33:23.975,acme.testing.manager.task.ManagerTaskDeleteServiceTest,showWorkplanmanagerNegativeNonExist,3468,"showWorkplanmanagerNegativeNonExist()",OK
2021-09-06 18:33:27.763,acme.testing.manager.task.ManagerTaskDeleteServiceTest,showWorkplanmanagerNegative,3525,"showWorkplanmanagerNegative()",OK
2021-09-06 18:33:40.854,acme.testing.manager.task.ManagerTaskListServiceTest,listMineTaskManagerPositive,4651,"[1] id=0, version=1, description=anonymous, execution_period_initial_date=4/21/21 3:30 PM, execution_period_final_date=4/12/21 10:15 AM, isPrivate=0, title=anonymous 2, url=https://github.com/serrojjim/dp2-june-16.com, workload=4.0, user_account_id=21",OK
2021-09-06 18:33:45.97,acme.testing.manager.task.ManagerTaskListServiceTest,listMineTaskManagerPositive,4832,"[2] id=1, version=1, description=Deploy our App in clevercloud, execution_period_initial_date=5/17/21 3:15 PM, execution_period_final_date=5/17/21 10:15 AM, isPrivate=0, title=Deploy App, url=https://www.clevercloud.com, workload=2.0, user_account_id=69",OK
2021-09-06 18:33:59.44,acme.testing.manager.task.ManagerTaskCreateServiceTest,createTaskManagerNegativeUpperWorkload,5450,"[1] id=17, version=1, description=sample test 1, execution_period_initial_date=4/27/22 4:38 PM, execution_period_final_date=4/27/22 3:38 PM, isPrivate=0, title=sample test 1, url=https://www.google.com, workload=1000, user_account_id=63",OK
2021-09-06 18:34:05.156,acme.testing.manager.task.ManagerTaskCreateServiceTest,createTaskManagerNegativeWorkload,5454,"[1] id=21, version=1, description=sample test 1, execution_period_initial_date=4/27/22 3:38 PM, execution_period_final_date=5/27/22 3:38 PM, isPrivate=0, title=sample test 1, url=https://www.google.com, workload=-2.0, user_account_id=63",OK
2021-09-06 18:34:13.374,acme.testing.manager.task.ManagerTaskCreateServiceTest,createTaskManagerPositive,7933,"[1] id=10, version=1, description=sample test 1, execution_period_initial_date=4/27/22 3:38 PM, execution_period_final_date=5/27/22 3:38 PM, isPrivate=0, title=sample test 1, url=https://www.google.com, workload=2.0, user_account_id=63",OK
2021-09-06 18:34:19.081,acme.testing.manager.task.ManagerTaskCreateServiceTest,createTaskManagerNegativeSpam,5467,"[1] id=17, version=1, description=sex sex sex sex sex sex, execution_period_initial_date=4/27/22 3:38 PM, execution_period_final_date=5/27/22 3:38 PM, isPrivate=0, title=sex sex sex sex sex sex, url=https://www.google.com, workload=2, user_account_id=63",OK
2021-09-06 18:34:24.882,acme.testing.manager.task.ManagerTaskCreateServiceTest,createTaskManagerNegativeInitialDate,5506,"[1] id=21, version=1, description=test sample 1, execution_period_initial_date=4/27/20 3:38 PM, execution_period_final_date=5/27/21 3:38 PM, isPrivate=0, title=test sample 1, url=https://www.google.com, workload=0, user_account_id=63",OK
2021-09-06 18:34:30.553,acme.testing.manager.task.ManagerTaskCreateServiceTest,createTaskManagerNegativeFinalDate,5428,"[1] id=21, version=1, description=test sample 1, execution_period_initial_date=5/27/22 3:38 PM, execution_period_final_date=4/27/22 3:38 PM, isPrivate=0, title=test sample 1, url=https://www.google.com, workload=0, user_account_id=63",OK
2021-09-06 18:34:44.845,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateTaskManagerNegativeSpam,6316,"[1] id=17, version=1, description=sex sex sex sex sex sex, execution_period_initial_date=4/27/22 3:38 PM, execution_period_final_date=5/27/22 3:38 PM, isPrivate=0, title=sex sex sex sex sex sex, url=https://www.google.com, workload=2, user_account_id=63",OK
2021-09-06 18:34:52.478,acme.testing.manager.task.ManagerTaskUpdateServiceTest,createTaskManagerPositive,7397,"[1] id=10, version=1, description=sample test 1, execution_period_initial_date=4/27/22 3:38 PM, execution_period_final_date=5/27/22 3:38 PM, isPrivate=0, title=sample test 1, url=https://www.google.com, workload=2.0, user_account_id=63",OK
2021-09-06 18:34:58.934,acme.testing.manager.task.ManagerTaskUpdateServiceTest,createTaskManagerNegativeInitialDate,6200,"[1] id=21, version=1, description=test sample 1, execution_period_initial_date=4/27/20 3:38 PM, execution_period_final_date=5/27/21 3:38 PM, isPrivate=0, title=test sample 1, url=https://www.google.com, workload=0, user_account_id=63",OK
2021-09-06 18:35:05.409,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateTaskManagerNegativeFinalDate,6209,"[1] id=21, version=1, description=test sample 1, execution_period_initial_date=5/27/22 3:38 PM, execution_period_final_date=4/27/22 3:38 PM, isPrivate=0, title=test sample 1, url=https://www.google.com, workload=0, user_account_id=63",OK
2021-09-06 18:35:11.895,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateTaskManagerUpperWorkload,6229,"[1] id=17, version=1, description=sample test 1, execution_period_initial_date=4/27/22 4:38 PM, execution_period_final_date=4/27/22 3:38 PM, isPrivate=0, title=sample test 1, url=https://www.google.com, workload=1000, user_account_id=63",OK
2021-09-06 18:35:18.333,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateTaskManagerNegativeWorkload,6190,"[1] id=21, version=1, description=sample test 1, execution_period_initial_date=4/27/22 3:38 PM, execution_period_final_date=5/27/22 3:38 PM, isPrivate=0, title=sample test 1, url=https://www.google.com, workload=-2.0, user_account_id=63",OK
2021-09-06 18:35:30.424,acme.testing.manager.task.ManagerTaskShowServiceTest,showTaskManagerNegativeNonExist,3590,"showTaskManagerNegativeNonExist()",OK
2021-09-06 18:35:36.372,acme.testing.manager.task.ManagerTaskShowServiceTest,showTaskManagerPositive,5685,"[1] id=0, version=1, description=anonymous 2, execution_period_initial_date=4/12/21 10:15 AM, execution_period_final_date=4/21/21 3:30 PM, isPrivate=0, title=anonymous 2, url=https://www.google.com, workload=0, user_account_id=63",OK
2021-09-06 18:35:40.097,acme.testing.manager.task.ManagerTaskShowServiceTest,showTaskManagerNegative,3491,"showTaskManagerNegative()",OK
2021-09-06 18:35:50.193,acme.testing.anonymous.shout.AnonymousShoutListTest,listRecentShoutsByMoment,1680,"[1] recordIndex=5, author=Miguel Ángel Valverde, link=http://ejemplo2.com, moment=2021/08/15 10:38, title=I'm the master of my Team!",OK
2021-09-06 18:35:52.371,acme.testing.anonymous.shout.AnonymousShoutListTest,listRecentShoutsByMoment,1829,"[2] recordIndex=3, author=Miguel Ángel, link=http://ejemplo7.com, moment=2021/08/16 10:35, title=I'm the best developer!",OK
2021-09-06 18:35:54.318,acme.testing.anonymous.shout.AnonymousShoutListTest,listRecentShoutsByMoment,1676,"[3] recordIndex=6, author=Antonio Campuzano, link=http://ejemplo1.com, moment=2021/08/15 10:15, title=I'm the creator!",OK
2021-09-06 18:35:56.313,acme.testing.anonymous.shout.AnonymousShoutListTest,listRecentShoutsByMoment,1764,"[4] recordIndex=4, author=Ale Ruiz, link=null, moment=2021/08/16 09:49, title=I'm developer!",OK
2021-09-06 18:35:58.23,acme.testing.anonymous.shout.AnonymousShoutListTest,listRecentShoutsByMoment,1691,"[5] recordIndex=7, author=John Doe, link=null, moment=2021/08/15 09:39, title=I'm developer!",OK
2021-09-06 18:36:00.231,acme.testing.anonymous.shout.AnonymousShoutListTest,listRecentShoutsByMoment,1756,"[6] recordIndex=8, author=Diego Plaza, link=http://ejemplo3.com, moment=2021/08/15 02:48, title=I'm developer!",OK
2021-09-06 18:36:02.144,acme.testing.anonymous.shout.AnonymousShoutListTest,listRecentShoutsByMoment,1673,"[7] recordIndex=1, author=Emote-man, link=null, moment=2021/08/21 10:29, title=;) :) -_-",OK
2021-09-06 18:36:04.151,acme.testing.anonymous.shout.AnonymousShoutListTest,listRecentShoutsByMoment,1730,"[8] recordIndex=0, author=Pedro, link=null, moment=2021/08/29 14:36, title=I'm not a developer!",OK
2021-09-06 18:36:06.108,acme.testing.anonymous.shout.AnonymousShoutListTest,listRecentShoutsByMoment,1701,"[9] recordIndex=9, author=John Jonhns, link=http://ejemplo5.com, moment=2021/08/10 13:19, title=I'm an alien",OK
2021-09-06 18:36:08.139,acme.testing.anonymous.shout.AnonymousShoutListTest,listRecentShoutsByMoment,1774,"[10] recordIndex=2, author=Mariano, link=http://ejemplo8.com, moment=2021/08/17 05:42, title=I'm here! :)",OK
2021-09-06 18:36:19.827,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3826,"[1] author=Lucia Nieto, text=¡soy una super programadora!, link=http://lucianieto.org",OK
2021-09-06 18:36:23.372,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3288,"[2] author=Jose Luis Garcia, text=¡me encanta el software!, link=null",OK
2021-09-06 18:36:26.864,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3269,"[3] author=Antonio Buendia, text=Diseño y pruebas es mi asignatura favorita, link=http://antonio.org",OK
2021-09-06 18:36:30.411,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3303,"[4] author=Manuela Gomez, text=soy analista, link=null",OK
2021-09-06 18:36:33.989,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3287,"[5] author=Joaquin Neva, text=¡Soy manager desde hace 10 años!, link=null",OK
2021-09-06 18:36:37.587,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3302,"[6] author=Francisco Lopez, text=Mi pasión es la mezcla software-hardware, link=null",OK
2021-09-06 18:36:39.704,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1843,"[1] author=sex sex sex, text=sex sex sex, link=http://lucianieto.org",OK
2021-09-06 18:36:41.762,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1818,"[2] author=Jose Luis Garcia, text=null, link=null",OK
2021-09-06 18:36:43.821,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1812,"[3] author=, text=Diseño y pruebas es mi asignatura favorita, link=http://antonio.org",OK
2021-09-06 18:36:45.943,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1881,"[4] author=millón de dolares, text=soy analista, link=null",OK
2021-09-06 18:36:47.961,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1779,"[5] author=Joaquin Neva, text=sex sex sex, link=null",OK
2021-09-06 18:36:50.15,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1921,"[6] author=Francisco Lopez, text=Mi pasión es la mezcla software-hardware, link=hhtp",OK
2021-09-06 18:37:01.522,acme.testing.authenticated.manager.ManagerButtonTest,ManagerButton,3689,"ManagerButton()",OK
2021-09-06 18:37:10.533,acme.testing.anonymous.task.AnonymousTaskTest,listMineTaskAnonymousPositive,1227,"[1] id=0, version=1, description=sample description, execution_period_final_date=6/30/21 3:30 PM, execution_period_initial_date=5/12/21 10:15 AM, isPrivate=0, title=sample test 1, url=https://github.com/serrojjim/dp2-june-16, workload=2.0, user_account_id=63",Expected value '5/12/21 10:15 AM' in attribute 1 of record 0, but found '9/5/21 10:15 AM'
2021-09-06 18:37:12.143,acme.testing.anonymous.task.AnonymousTaskTest,listMineTaskAnonymousPositive,1310,"[2] id=1, version=1, description=sample description, execution_period_final_date=6/30/21 3:30 PM, execution_period_initial_date=5/12/21 10:15 AM, isPrivate=0, title=sample task 2, url=https://github.com/serrojjim/dp2-june-16.com, workload=2.0, user_account_id=63",Expected value '5/12/21 10:15 AM' in attribute 1 of record 1, but found '9/5/21 10:15 AM'
2021-09-06 18:37:20.145,acme.testing.anonymous.task.AnonymousTaskShowServiceTest,showTaskAnonymousNegativeNonExist,264,"showTaskAnonymousNegativeNonExist()",OK
2021-09-06 18:37:21.607,acme.testing.anonymous.task.AnonymousTaskShowServiceTest,ShowTaskAnonymousPositive,1227,"[1] id=0, version=1, description=sample description, execution_period_final_date=6/30/21 3:30 PM, execution_period_initial_date=5/12/21 10:15 AM, isPrivate=0, title=sample test 1, url=https://github.com/serrojjim/dp2-june-16, workload=2.0, user_account_id=63",Expected value '6/30/21 3:30 PM' in attribute 2 of record 0, but found '11/30/21 3:30 PM'
2021-09-06 18:37:23.594,acme.testing.anonymous.task.AnonymousTaskShowServiceTest,ShowTaskAnonymousPositive,1762,"[2] id=1, version=1, description=sample description, execution_period_final_date=6/30/21 3:30 PM, execution_period_initial_date=5/12/21 10:15 AM, isPrivate=0, title=sample task 2, url=https://github.com/serrojjim/dp2-june-16.com, workload=2.0, user_account_id=63",Expected value '6/30/21 3:30 PM' in attribute 2 of record 1, but found '11/30/21 3:30 PM'
2021-09-06 18:37:24.089,acme.testing.anonymous.task.AnonymousTaskShowServiceTest,showTaskAnonymousNegativeFinished,267,"showTaskAnonymousNegativeFinished()",OK
2021-09-06 18:37:36.941,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,4915,"[1] threshold=0.10",OK
2021-09-06 18:37:42.026,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,4839,"[2] threshold=0.70",OK
