timestamp,test-class,test-method,time,description,result
2021-09-08 20:40:50.785,acme.testing.controlCheck.DashboardShowTest,showPositive,51629,"showPositive()",Element 'By.xpath: /html/body/div[2]/div/table[2]/tbody/tr[5]/td[normalize-space(text()) = '35.21']' is expected
2021-09-08 20:40:51.702,acme.testing.controlCheck.DashboardShowTest,showNegative,475,"showNegative()",OK
