timestamp,test-class,test-method,time,description,result
2021-09-09 12:52:38.334,acme.testing.controlCheck.AnonymousShoutCreateTest,createNegativeAuthor,2294,"[1] author=sex sex sex sex sex sex v, text=text for test sample1, link=http://this.is.a.link.for.test.sample1, sergiolo4=22 EUR",OK
2021-09-09 12:52:41.082,acme.testing.controlCheck.AnonymousShoutCreateTest,createNegativeAuthor,2358,"[2] author=sex sex sex sex sex sex, text=text for test sample2, link=http://this.is.a.link.for.test.sample2, sergiolo4=23 USD",OK
2021-09-09 12:52:43.734,acme.testing.controlCheck.AnonymousShoutCreateTest,createNegativeAuthor,2295,"[3] author=sex sex s s s s s s s s, text=text for test sample3, link=http://this.is.a.link.for.test.sample3, sergiolo4=220 GBP",OK
2021-09-09 12:52:46.315,acme.testing.controlCheck.AnonymousShoutCreateTest,createNegativeAuthor,2234,"[4] author=viagra viagra viagra, text=text for test sample4, link=http://this.is.a.link.for.test.sample4, sergiolo4=120 USD",OK
2021-09-09 12:52:48.958,acme.testing.controlCheck.AnonymousShoutCreateTest,createNegativeAuthor,2249,"[5] author=ss!', text=text for test sample5, link=http://this.is.a.link.for.test.sample5, sergiolo4=1250 EUR",OK
2021-09-09 12:52:51.664,acme.testing.controlCheck.AnonymousShoutCreateTest,createNegativeAuthor,2366,"[6] author=sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex, text=text for test sample5, link=http://this.is.a.link.for.test.sample5, sergiolo4=1250 EUR",OK
2021-09-09 12:52:56.932,acme.testing.controlCheck.AnonymousShoutCreateTest,createPositive,4924,"[1] author=Lucia, text=¡soy una super programadora!, link=http://lucianieto.org, sergiolo4=EUR 200.00, sergiolo5=true, index=0",OK
2021-09-09 12:53:01.786,acme.testing.controlCheck.AnonymousShoutCreateTest,createPositive,4471,"[2] author=Antonio, text=¡hola!, link=http://google.org, sergiolo4=USD 200.00, sergiolo5=false, index=0",OK
2021-09-09 12:53:30.342,acme.testing.controlCheck.DashboardShowTest,showPositive,18064,"showPositive()",OK
2021-09-09 12:53:31.12,acme.testing.controlCheck.DashboardShowTest,showNegative,440,"showNegative()",OK
